State Name,Date,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
California,2021-01-30,37,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-01-31,36,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-01,40,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-02,41,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-03,54,Moderate,Ozone,40.53999,-121.57646,Shasta
California,2021-02-04,51,Moderate,Ozone,40.53999,-121.57646,Shasta
California,2021-02-05,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-06,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-07,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-08,42,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-09,35,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-10,35,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-11,39,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-12,39,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-13,38,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-14,39,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-15,37,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-16,40,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-17,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-18,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-19,40,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-20,41,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-21,42,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-22,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-23,45,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-24,46,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-25,45,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-26,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-27,44,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-28,45,Good,Ozone,40.53999,-121.57646,Shasta
California,2021-02-03,5,Good,PM10,38.35655,-121.94986,Solano
California,2021-02-09,10,Good,PM10,38.35655,-121.94986,Solano
California,2021-02-15,3,Good,PM10,38.35655,-121.94986,Solano
California,2021-02-21,8,Good,PM10,37.488317,-120.836008,Stanislaus
California,2021-02-27,22,Good,PM10,37.488317,-120.836008,Stanislaus
California,2021-02-15,4,Good,PM10,40.17093,-122.25556,Tehama
California,2021-02-21,3,Good,PM10,40.17093,-122.25556,Tehama
California,2021-01-01,27,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-02,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-03,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-04,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-05,29,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-06,24,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-07,26,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-08,27,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-09,26,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-10,28,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-11,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-12,29,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-13,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-14,35,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-15,36,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-16,44,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-17,38,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-18,44,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-19,37,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-20,38,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-21,38,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-22,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-23,29,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-24,29,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-25,24,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-26,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-27,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-28,32,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-29,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-30,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-31,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-01,33,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-02,39,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-03,27,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-04,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-05,35,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-06,38,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-07,44,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-08,43,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-09,44,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-10,43,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-11,36,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-12,30,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-13,26,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-14,32,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-15,21,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-16,30,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-17,31,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-18,39,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-19,40,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-20,35,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-21,36,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-22,37,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-23,40,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-24,48,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-25,43,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-26,46,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-27,41,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-02-28,42,Good,Ozone,36.031831,-119.055018,Tulare
California,2021-01-01,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-02,38,Good,PM2.5,34.25239,-119.143182,Ventura
California,2021-01-03,48,Good,PM2.5,34.25239,-119.143182,Ventura
California,2021-01-04,34,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-05,34,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-06,36,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-07,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-08,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-09,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-10,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-11,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-12,34,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-13,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-14,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-15,39,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-16,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-17,39,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-18,36,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-19,117,Unhealthy for Sensitive Groups,PM10,34.25239,-119.143182,Ventura
California,2021-01-20,44,Good,PM10,34.25239,-119.143182,Ventura
California,2021-01-21,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-22,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-23,33,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-24,36,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-25,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-26,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-27,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-28,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-29,35,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-01-30,43,Good,PM2.5,34.25239,-119.143182,Ventura
California,2021-01-31,39,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-01,33,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-02,38,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-03,35,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-04,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-05,46,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-06,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-07,47,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-08,58,Moderate,PM2.5,34.25239,-119.143182,Ventura
California,2021-02-09,67,Moderate,PM2.5,34.25239,-119.143182,Ventura
California,2021-02-10,58,Moderate,PM2.5,34.25239,-119.143182,Ventura
California,2021-02-11,51,Moderate,PM2.5,34.25239,-119.143182,Ventura
California,2021-02-12,37,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-13,39,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-14,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-15,35,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-16,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-17,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-18,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-19,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-20,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-21,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-22,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-23,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-24,51,Moderate,Ozone,34.25239,-119.143182,Ventura
California,2021-02-25,77,Moderate,PM10,34.25239,-119.143182,Ventura
California,2021-02-26,45,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-27,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-02-28,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-01,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-02,48,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-03,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-04,50,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-05,54,Moderate,Ozone,34.25239,-119.143182,Ventura
California,2021-03-06,48,Good,PM2.5,34.25239,-119.143182,Ventura
California,2021-03-07,44,Good,PM2.5,34.25239,-119.143182,Ventura
California,2021-03-08,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-09,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-10,43,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-11,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-12,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-13,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-14,43,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-15,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-16,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-17,49,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-18,51,Moderate,Ozone,34.25239,-119.143182,Ventura
California,2021-03-19,40,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-20,43,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-21,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-22,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-23,44,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-24,47,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-25,41,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-26,42,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-27,45,Good,Ozone,34.25239,-119.143182,Ventura
California,2021-03-28,51,Moderate,Ozone,34.25239,-119.143182,Ventura
California,2021-03-29,58,Moderate,Ozone,34.25239,-119.143182,Ventura
California,2021-03-30,58,Moderate,PM2.5,34.25239,-119.143182,Ventura
California,2021-03-31,60,Moderate,PM10,34.25239,-119.143182,Ventura
California,2021-02-03,6,Good,PM10,38.57146,-121.52579,Yolo
California,2021-02-09,21,Good,PM10,38.57146,-121.52579,Yolo
California,2021-02-15,6,Good,PM10,38.57146,-121.52579,Yolo
California,2021-02-21,6,Good,PM10,38.57146,-121.52579,Yolo
California,2021-02-27,5,Good,PM10,38.57146,-121.52579,Yolo
California,2021-02-28,6,Good,PM10,38.57146,-121.52579,Yolo
Colorado,2021-01-01,38,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-02,39,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-03,40,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-04,41,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-05,51,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-06,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-07,49,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-08,42,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-09,19,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-10,20,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-11,11,Good,CO,39.838119,-104.94984,Adams
Colorado,2021-01-12,44,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-13,54,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-14,41,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-15,42,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-16,37,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-17,37,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-18,32,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-19,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-20,38,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-21,41,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-22,39,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-23,30,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-24,23,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-25,31,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-26,20,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-01-27,45,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-28,73,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-29,56,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-30,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-01-31,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-01,50,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-02,42,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-03,40,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-04,43,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-05,36,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-06,39,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-07,44,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-08,19,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-09,25,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-02-10,15,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-11,23,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-12,24,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-13,31,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-14,35,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-15,35,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-16,66,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-17,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-18,44,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-19,43,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-20,36,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-21,42,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-22,39,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-23,44,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-24,40,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-25,47,Good,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-26,52,Moderate,NO2,39.838119,-104.94984,Adams
Colorado,2021-02-27,44,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-02-28,43,Good,Ozone,39.838119,-104.94984,Adams
Colorado,2021-03-01,5,Good,CO,39.838119,-104.94984,Adams
Colorado,2021-03-05,27,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-15,15,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-16,24,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-17,48,Good,PM2.5,39.838119,-104.94984,Adams
Colorado,2021-03-18,37,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-19,63,Moderate,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-20,71,Moderate,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-21,14,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-22,14,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-23,43,Good,PM2.5,39.838119,-104.94984,Adams
Colorado,2021-03-24,14,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-25,21,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-26,19,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-27,16,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-28,18,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-29,62,Moderate,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-30,11,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-03-31,25,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-01,40,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-02,44,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-03,29,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-04,24,Good,PM2.5,39.838119,-104.94984,Adams
Colorado,2021-04-05,48,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-06,61,Moderate,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-07,12,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-08,27,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-09,25,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-10,23,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-04-11,21,Good,PM10,39.838119,-104.94984,Adams
Colorado,2021-01-01,36,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-02,41,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-03,41,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-04,37,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-05,39,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-06,38,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-07,35,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-08,38,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-09,27,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-10,35,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-11,39,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-12,42,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-13,44,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-14,44,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-15,39,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-16,37,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-17,38,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-18,34,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-19,37,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-20,38,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-21,35,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-22,40,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-01-23,27,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-24,23,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-25,38,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-01-26,30,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-27,43,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-28,86,Moderate,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-01-29,41,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-30,43,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-01-31,44,Good,Ozone,39.638522,-104.569335,Arapahoe
Colorado,2021-02-03,11,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-06,11,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-09,64,Moderate,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-12,55,Moderate,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-15,64,Moderate,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-18,18,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-21,5,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-24,8,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-02-27,8,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-02,10,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-05,16,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-08,20,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-11,29,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-14,3,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-17,30,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-20,13,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-23,23,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-26,13,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-03-29,22,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-04-01,19,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-04-04,15,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-04-07,14,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-04-10,11,Good,PM2.5,39.638522,-104.569335,Arapahoe
Colorado,2021-01-01,30,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-02,33,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-03,35,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-04,37,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-05,41,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-06,39,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-07,36,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-08,38,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-09,40,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-10,33,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-11,38,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-12,40,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-01-13,31,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-14,41,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-15,36,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-16,35,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-17,36,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-18,35,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-19,34,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-20,33,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-21,33,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-22,31,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-23,37,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-24,38,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-25,41,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-26,43,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-27,42,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-28,36,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-29,42,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-30,43,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-01-31,44,Good,Ozone,37.205862,-107.254118,Archuleta
Colorado,2021-02-01,42,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-02,32,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-03,12,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-04,23,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-05,27,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-06,33,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-07,33,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-08,34,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-09,51,Moderate,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-10,37,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-11,31,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-12,9,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-13,9,Good,PM10,37.205862,-107.254118,Archuleta
Colorado,2021-02-14,4,Good,PM10,37.205862,-107.254118,Archuleta
